Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL1055,P23975,CHLORTHALIDONE,JIVPVXMEBJLZRO-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7343210,DTCC00242796,1798406,46191
CHEMBL106,P23975,FLUCONAZOLE,RFHAOTPXVQNOHP-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7335309,DTCC00143630,51470,46191
CHEMBL106,P23975,FLUCONAZOLE,RFHAOTPXVQNOHP-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7335310,DTCC00143630,51470,46191
CHEMBL1062,P23975,HYDROXYPROGESTERONE,DBPWSSGDRRHUNT-CEGNMAFCSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7312902,DTCC00245885,1092342,46191
CHEMBL1062,P23975,HYDROXYPROGESTERONE,DBPWSSGDRRHUNT-CEGNMAFCSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7312903,DTCC00245885,1092342,46191
CHEMBL1064,P23975,SIMVASTATIN,RYMZZMVNJRMUDD-HGQWONQESA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7480086,DTCC00246331,217585,46191
CHEMBL1064,P23975,SIMVASTATIN,RYMZZMVNJRMUDD-HGQWONQESA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7480087,DTCC00246331,217585,46191
CHEMBL1065,P23975,METHYSERGIDE,KPJZHOPZRAFDTN-ZRGWGRIASA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7438873,DTCC00246366,1124452,46191
CHEMBL1065,P23975,METHYSERGIDE,KPJZHOPZRAFDTN-ZRGWGRIASA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7438874,DTCC00246366,1124452,46191
CHEMBL1068,P23975,OXCARBAZEPINE,CTRLABGOLIVAIY-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7388875,DTCC00246694,1285880,46191
CHEMBL1068,P23975,OXCARBAZEPINE,CTRLABGOLIVAIY-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7388876,DTCC00246694,1285880,46191
CHEMBL1069,P23975,VALSARTAN,ACWBQPMHZXGDFX-QFIPXVFZSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7444796,DTCC00246716,1992811,46191
CHEMBL1069,P23975,VALSARTAN,ACWBQPMHZXGDFX-QFIPXVFZSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7444797,DTCC00246716,1992811,46191
CHEMBL106939,P23975,,UVWLEPXXYOYDGR-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,10956218,KI,=,1350,NM,,,,,,,,,,,,,,In vitro binding affinity on cloned Norepinephrine transporter,,"Novel radiotracers for imaging the serotonin transporter by positron emission tomography: synthesis, radiosynthesis, and in vitro and ex vivo evaluation of (11)C-labeled 2-(phenylthio)araalkylamines.",J. Med. Chem.,2000,43,16,"Wilson AA, Ginovart N, Schmidt M, Meyer JH, Threlkeld PG, Houle S",,142937,DTCT0023180,556756,DTCC00275056,594703,15844
CHEMBL106939,P23975,,UVWLEPXXYOYDGR-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,15456270,KI,>,1000,NM,,cell_based,,,,,,,,,,,,Binding affinity for Norepinephrine transporter (NET) expressed in LCK PK1 cells,,2-(2-(dimethylaminomethyl)phenoxy)-5-iodophenylamine: an improved serotonin transporter imaging agent.,J. Med. Chem.,2004,47,21,"Kung HF, Newman S, Choi SR, Oya S, Hou C, Zhuang ZP, Acton PD, Plössl K, Winkler J, Kung MP",,303519,DTCT0023180,1793402,DTCC00275056,584493,19119
CHEMBL106939,P23975,,UVWLEPXXYOYDGR-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,15801845,KI,=,5127,NM,,cell_based,,,,,,,,,,,HEK293,In vitro displacement of [3H]nisoxetine from human norepinephrine transporter expressed in HEK293 cells,,"Fluorinated diaryl sulfides as serotonin transporter ligands: synthesis, structure-activity relationship study, and in vivo evaluation of fluorine-18-labeled compounds as PET imaging agents.",J. Med. Chem.,2005,48,7,"Huang Y, Bae SA, Zhu Z, Guo N, Roth BL, Laruelle M",,303505,DTCT0023180,1822314,DTCC00275056,584567,19630
CHEMBL107,P23975,COLCHICINE,IAKHMKGGTNLKSZ-INIZCTEOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7346004,DTCC00144185,153441,46191
CHEMBL107,P23975,COLCHICINE,IAKHMKGGTNLKSZ-INIZCTEOSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7346005,DTCC00144185,153441,46191
CHEMBL1070,P23975,NABUMETONE,BLXXJMDCKKHMKV-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,=,1868,NM,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7424453,DTCC00246857,1992808,46191
CHEMBL1070,P23975,NABUMETONE,BLXXJMDCKKHMKV-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,1853,NM,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7424454,DTCC00246857,1992808,46191
CHEMBL107077,P23975,,HYOCZQPMJUZYKD-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,10956218,KI,=,1992,NM,,,,,,,,,,,,,,In vitro binding affinity on cloned Norepinephrine transporter,,"Novel radiotracers for imaging the serotonin transporter by positron emission tomography: synthesis, radiosynthesis, and in vitro and ex vivo evaluation of (11)C-labeled 2-(phenylthio)araalkylamines.",J. Med. Chem.,2000,43,16,"Wilson AA, Ginovart N, Schmidt M, Meyer JH, Threlkeld PG, Houle S",,142937,DTCT0023180,566101,DTCC00275255,1079699,15844
CHEMBL1071,P23975,OXAPROZIN,OFPXSFXSNFPTHF-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7384520,DTCC00246868,1092346,46191
CHEMBL1071,P23975,OXAPROZIN,OFPXSFXSNFPTHF-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7384521,DTCC00246868,1092346,46191
CHEMBL1073,P23975,GLIPIZIDE,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7325245,DTCC00246919,1285876,46191
CHEMBL1073,P23975,GLIPIZIDE,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,4,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7325246,DTCC00246919,1285876,46191
CHEMBL1075627,P23975,,ODLHCKMRHURGDZ-MIBBOOFZSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263143,DTCC00628124,921687,37806
CHEMBL1076211,P23975,TOLPERISONE,FSKFPVLPFLJRQB-UHFFFAOYSA-N,2,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,IC50,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7479279,DTCC00627461,315671,46191
CHEMBL1076211,P23975,TOLPERISONE,FSKFPVLPFLJRQB-UHFFFAOYSA-N,2,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,,,,,,,,,,,,,,,,MDCK,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774705,DTCT0023180,7479280,DTCC00627461,315671,46191
CHEMBL1076360,P23975,,RZMZSLGBWMSARY-ZWRUYHAFSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Inhibition of human NET expressed in COS7 cells assessed as inhibition of [3H]norepinephrine uptake at 1 uM,Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620286,DTCT0023180,3263158,DTCC00628101,112521,37806
CHEMBL1076360,P23975,,RZMZSLGBWMSARY-ZWRUYHAFSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,IC50,=,181.97,NM,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263156,DTCC00628101,112521,37806
CHEMBL1076360,P23975,,RZMZSLGBWMSARY-ZWRUYHAFSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,LOGEC50,=,-6.74,,,cell_based,,,,,,,,,,,,Inhibition of human NET expressed in COS7 cells assessed as inhibition of [3H]norepinephrine uptake,,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620287,DTCT0023180,3263157,DTCC00628101,112521,37806
CHEMBL1076366,P23975,,WXWLWERTZPQZCF-HRIPAEOASA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Not Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263110,DTCC00628107,663290,37806
CHEMBL1076367,P23975,,RRVNDCQJFDMBLZ-ZIZRRBHYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Not Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263112,DTCC00628108,437660,37806
CHEMBL1076368,P23975,,BUUOITHKMQYTQY-ZWRUYHAFSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Not Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263111,DTCC00628109,1116264,37806
CHEMBL1076369,P23975,,PBRMKXYKEKJWTD-CISKXPIPSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263109,DTCC00628110,566393,37806
CHEMBL1076370,P23975,,RZCFFRMJSWPPMC-WBFXVXKESA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263134,DTCC00628116,405595,37806
CHEMBL1076371,P23975,,PPGSXHUOGGBHHP-YNBFDDPPSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263133,DTCC00628117,1083724,37806
CHEMBL1076372,P23975,,JMMANJJHPYIIKO-WBFXVXKESA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263132,DTCC00628118,1439566,37806
CHEMBL1076373,P23975,,INIVRKBZJAJTGE-UUPYPVMGSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263131,DTCC00628119,1471978,37806
CHEMBL1076374,P23975,,LFFZPLJZCPCTRA-WIRYOQIKSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263144,DTCC00628123,1211800,37806
CHEMBL1076375,P23975,,ASGUPSYAPIGYKQ-ATAGQQDESA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263142,DTCC00628125,469396,37806
CHEMBL1076376,P23975,,RDWNVUCLDHTWPI-MLSOLMIFSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Not Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263139,DTCC00628126,1789833,37806
CHEMBL1076377,P23975,,BOKVAQSTZQNOIA-UVWWSMGFSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,19860431,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in COS7 cells,Not Active,chi-Conopeptide pharmacophore development: toward a novel class of norepinephrine transporter inhibitor (Xen2174) for pain.,J. Med. Chem.,2009,52,22,"Brust A, Palant E, Croker DE, Colless B, Drinkwater R, Patterson B, Schroeder CI, Wilson D, Nielsen CK, Smith MT, Alewood D, Alewood PF, Lewis RJ",,620285,DTCT0023180,3263113,DTCC00628111,112522,37806
