,Molecule_ChEMBL_ID,Molecule_Name,Molecule_Max_Phase,Molecular_Weight,#RO5_Violations,AlogP,Compound_Key,Smiles,Standard_Type,Standard_Relation,Standard_Value,Standard_Units,pChEMBL_Value,Data_Validity_Comment,Comment,Uo_Units,Ligand_Efficiency_BEI,Ligand_Efficiency_LE,Ligand_Efficiency_LLE,Ligand_Efficiency_SEI,Potential_Duplicate,Assay_ChEMBL_ID,Assay_Description,Assay_Type,BAO_Format_ID,BAO_Label,Assay_Organism,Assay_Tissue_ChEMBL_ID,Assay_Tissue_Name,Assay_Cell_Type,Assay_Subcellular_Fraction,Assay_Parameters,Assay_Variant_Accession,Assay_Variant_Mutation,Target_ChEMBL_ID,Target_Name,Target_Organism,Target_Type,Document_ChEMBL_ID,Source_ID,Source_Description,Document_Journal,Document_Year,Cell_ChEMBL_ID,Properties,Standard_Value_nM,base_rdkit_smiles
37,CHEMBL3608450,,0.0,415.49,0.0,4.77,5a,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4,Inhibition,'<',50.0,%,,,,UO_0000187,,,,,False,CHEMBL3610516,Binding affinity to NET (unknown origin) at 10 uM,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL3608284,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015.0,,,50.0,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4
38,CHEMBL562476,,0.0,280.37,0.0,2.81,5,CNC[C@@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,IC50,'=',28.0,nM,7.55,,,UO_0000065,26.94,0.49,4.74,20.31,True,CHEMBL1055024,Inhibition of [3H]norepinephrine uptake at human NET expressed in MDCK-Net6 cells by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,MDCK-Net6,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1153531,1,Scientific Literature,J. Med. Chem.,2009.0,,,28.0,CNC[C@@H](O)[C@H](c1ccccc1)n1ccc2ccccc21
39,CHEMBL551818,,0.0,323.42,0.0,4.07,22,Fc1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,Ki,'=',251.19,nM,6.6,,,UO_0000065,20.41,0.38,2.53,21.25,False,CHEMBL1051045,Inhibition of NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1153074,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009.0,,,251.19,Fc1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1
40,CHEMBL841,LOPERAMIDE,4.0,477.05,1.0,5.09,LOPERAMIDE,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
41,CHEMBL565396,,0.0,284.2,0.0,3.41,1d,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1,IC50,'=',6500.0,nM,5.19,,,UO_0000065,18.25,0.44,1.78,17.83,False,CHEMBL1041763,Inhibition of [3H]norepinephrine reuptake at human NET expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1156106,1,Scientific Literature,J. Med. Chem.,2009.0,CHEMBL3307715,,6500.0,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1
42,CHEMBL375685,,0.0,453.45,1.0,6.61,4m,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Br)cc4)s2)N3C)cc1,Ki,'=',4240.0,nM,5.37,,,UO_0000065,11.85,0.26,-1.24,33.31,False,CHEMBL890742,Displacement of [125I]RTI-55 from human NET expressed in HEK cells after 90 mins,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1146223,1,Scientific Literature,J. Med. Chem.,2007.0,CHEMBL3307715,,4240.0,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Br)cc4)s2)N3C)cc1
43,CHEMBL1080389,,0.0,441.51,0.0,4.96,3h,C[C@H]1CN(C(=O)c2ccc(-c3ccccc3F)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,False,CHEMBL1101957,Inhibition of NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1154934,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,,,10000.0,C[C@H]1CN(C(=O)c2ccc(-c3ccccc3F)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1
44,CHEMBL503461,,0.0,1408.68,,,chi-MrIA,CC(C)C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@H](C(=O)O)CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N2,Activity,,,,,,Active,,,,,,False,CHEMBL945610,Inhibition of [3H]NE uptake at human wild type NET expressed in african green monkey COS1 cells after 48 hrs,B,BAO_0000219,cell-based format,Homo sapiens,,,COS-1,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1156458,1,Scientific Literature,J. Biol. Chem.,2007.0,CHEMBL3308351,,,CC(C)C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@H](C(=O)O)CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N2
45,CHEMBL4277619,,0.0,333.43,0.0,3.44,11,c1ccc(N2CCN(CCOc3ccc4ccccc4c3)CC2)nc1,Inhibition,'=',66.0,%,,,,UO_0000187,,,,,False,CHEMBL4276209,Inhibition of [3H]norepinephrine uptake at human NET expressed in HEK293 cells at 10 uM after 15 to 20 mins by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4270660,1,Scientific Literature,Bioorg Med Chem,2018.0,,,66.0,c1ccc(N2CCN(CCOc3ccc4ccccc4c3)CC2)nc1
46,CHEMBL520736,,0.0,267.37,0.0,3.65,trans-24,CN[C@@H]1Cc2ccccc2[C@@H](Oc2ccccc2C)C1,IC50,'=',200.0,nM,6.7,,,UO_0000065,25.06,0.46,3.05,31.51,False,CHEMBL945185,Inhibition of norepinephrine uptake at human NET in human HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1157521,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,200.0,CN[C@@H]1Cc2ccccc2[C@@H](Oc2ccccc2C)C1
47,CHEMBL520735,,0.0,253.34,0.0,3.81,cis-13a,CN(C)[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21,IC50,'=',800.0,nM,6.1,,,UO_0000065,24.07,0.44,2.29,48.89,False,CHEMBL945185,Inhibition of norepinephrine uptake at human NET in human HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1157521,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,800.0,CN(C)[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21
48,CHEMBL563518,,0.0,339.44,0.0,2.55,12,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C(C)C)c2ccccc21,IC50,'=',13.4,nM,7.87,,,UO_0000065,23.19,0.43,5.32,13.3,False,CHEMBL1055024,Inhibition of [3H]norepinephrine uptake at human NET expressed in MDCK-Net6 cells by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,MDCK-Net6,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1153531,1,Scientific Literature,J. Med. Chem.,2009.0,,,13.4,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C(C)C)c2ccccc21
49,CHEMBL486278,,0.0,385.46,0.0,2.22,2,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,IC50,'=',600.0,nM,6.22,Potential transcription error,,UO_0000065,,,,,True,CHEMBL939875,Binding affinity to norepinephrine transporter,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1137011,1,Scientific Literature,J. Med. Chem.,2009.0,,,600.0,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1
50,CHEMBL2030630,,0.0,233.33,0.0,3.39,25,Fc1cccc(CCCN2C3CCC2CC3)c1,Inhibition,'<',50.0,%,,,,UO_0000187,,,,,False,CHEMBL2033933,Inhibition of NET at 10 uM,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2029272,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012.0,,,50.0,Fc1cccc(CCCN2C3CCC2CC3)c1
51,CHEMBL2036265,,0.0,386.95,0.0,4.42,(+/-)-18,CNC1CC=C(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1.Cl,IC50,'=',1300.0,nM,5.89,,,UO_0000065,16.79,0.32,1.47,8.89,False,CHEMBL2037695,Displacement of [3H]nisoxetine from human NET expressed in CHO cells after 120 mins by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2034871,1,Scientific Literature,J. Med. Chem.,2012.0,CHEMBL3308072,,1300.0,CNC1CC=C(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1
52,CHEMBL4278465,,0.0,538.99,2.0,7.54,11b,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Inhibition,'=',88.2,%,,,,UO_0000187,,,,,False,CHEMBL4260838,Displacement of [3H]Nisoxetine from human NET expressed in HEK cells by radioligand binding assay relative to control,A,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4257579,1,Scientific Literature,Bioorg Med Chem Lett,2018.0,,,88.2,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1
53,CHEMBL2205820,,0.0,311.4,0.0,2.52,38,OC12C3C4CC5C6C4C1C6C(C53)N2CCCc1cccc(F)c1,Ki,,,,,,Not Determined,,,,,,False,CHEMBL2215574,Binding affinity to NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2203059,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012.0,,,,OC12C3C4CC5C6C4C1C6C(C53)N2CCCc1cccc(F)c1
54,CHEMBL2206529,,0.0,251.37,0.0,3.88,31,Cc1ccc(C2CN(C)Cc3c(C)cccc32)cc1,Ki,'=',19.0,nM,7.72,,,UO_0000065,30.72,0.56,3.84,238.31,False,CHEMBL2211273,Inhibition of human NET,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2203266,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012.0,,,19.0,Cc1ccc(C2CN(C)Cc3c(C)cccc32)cc1
55,CHEMBL232867,,0.0,244.29,0.0,3.0,6j,COC(=O)C1=C(c2ccc(C(C)=O)cc2)CCC1,Ki,'=',240000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL893352,Displacement of [125I]RTI55 from human NET expressed in COS1 cell membrane,B,BAO_0000219,cell-based format,Homo sapiens,,,COS-1,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1148012,1,Scientific Literature,Bioorg. Med. Chem.,2007.0,CHEMBL3308351,,240000.0,COC(=O)C1=C(c2ccc(C(C)=O)cc2)CCC1
56,CHEMBL404258,,0.0,291.78,0.0,4.2,16,COc1cc(Cl)ccc1Oc1ccccc1CN(C)C,IC50,'=',14.0,nM,7.85,,,UO_0000065,26.92,0.54,3.65,36.19,False,CHEMBL948897,Inhibition of [3H]NA uptake at human NA transporter expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1141595,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CHEMBL3307715,,14.0,COc1cc(Cl)ccc1Oc1ccccc1CN(C)C
57,CHEMBL562,GRISEOFULVIN,4.0,352.77,0.0,2.81,griseofulvin,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
58,CHEMBL1173532,"1-(3,4-DICHLOROPHENYL)-6-(METHOXYMETHYL)-3-AZABICYCLO[4.1.0]HEPTANE (ENANTIOMERIC MIX)",1.0,286.2,0.0,3.26,67; GSK1360707,COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,IC50,'=',8.1,nM,8.09,,,UO_0000065,28.27,0.61,4.83,38.06,False,CHEMBL4219662,Binding affinity to NET (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4219032,1,Scientific Literature,J Med Chem,2018.0,,,8.1,COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2
59,CHEMBL273575,NOMIFENSINE,4.0,238.33,0.0,2.85,24,CN1Cc2c(N)cccc2C(c2ccccc2)C1,Ki,'=',3.8,nM,8.42,,,UO_0000065,35.33,0.64,5.57,28.78,False,CHEMBL4219662,Binding affinity to NET (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4219032,1,Scientific Literature,J Med Chem,2018.0,,,3.8,CN1Cc2c(N)cccc2C(c2ccccc2)C1
60,CHEMBL395408,,0.0,288.44,0.0,2.65,12a,Cc1cccc(CN(C2CCOCC2)[C@@H]2CCNC2)c1C,IC50,'=',144.0,nM,6.84,,,UO_0000065,23.72,0.44,4.19,27.93,False,CHEMBL902423,Inhibition of [3H]NA from human NET expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1139125,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007.0,CHEMBL3307715,,144.0,Cc1cccc(CN(C2CCOCC2)[C@@H]2CCNC2)c1C
61,CHEMBL458488,,0.0,339.86,0.0,2.82,7b,CCOc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1.Cl,Ki,'=',1690.0,nM,5.77,,,UO_0000065,19.02,0.36,2.95,14.89,False,CHEMBL1013551,Displacement of [3H]nisoxetine from NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1151730,1,Scientific Literature,J. Med. Chem.,2008.0,,,1690.0,CCOc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1
62,CHEMBL894,BUPROPION,4.0,239.75,0.0,3.3,bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',1850.0,nM,5.73,,,UO_0000065,23.91,0.49,2.43,19.7,True,CHEMBL1815454,Inhibition of human NET expressed in HEK293 cells assessed as inhibition of [3H]NE reuptake after 10 mins by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1811897,1,Scientific Literature,J. Med. Chem.,2010.0,CHEMBL3307715,,1850.0,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
63,CHEMBL2206509,,0.0,255.34,0.0,3.71,41,Cc1ccc2c(c1)CN(C)C[C@H]2c1ccc(F)cc1,Ki,'=',7.1,nM,8.15,,,UO_0000065,31.91,0.59,4.44,251.5,False,CHEMBL2211273,Inhibition of human NET,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2203266,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012.0,,,7.1,Cc1ccc2c(c1)CN(C)C[C@H]2c1ccc(F)cc1
64,CHEMBL4101780,,0.0,477.38,1.0,6.2,7g,Fc1ccc(C(OCCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)c2ccc(F)cc2)cc1,IC50,'=',1323.0,nM,5.88,,,UO_0000065,12.31,0.25,-0.32,37.42,False,CHEMBL4007285,Inhibition of [3H]-5-norepinephrine reuptake in human NET expressed in HEK293 cells by microbeta liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4004887,1,Scientific Literature,Bioorg Med Chem,2017.0,CHEMBL3307715,,1323.0,Fc1ccc(C(OCCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)c2ccc(F)cc2)cc1
65,CHEMBL3094313,,0.0,333.74,0.0,3.62,10,Cl.NCc1ccc(OCc2cccc(OC(F)(F)F)c2)cc1,Inhibition,'=',58.5,%,,,,UO_0000187,,,,,False,CHEMBL3094631,Inhibition of NET (unknown origin) at 10 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL3091364,1,Scientific Literature,Bioorg. Med. Chem.,2013.0,,,58.5,NCc1ccc(OCc2cccc(OC(F)(F)F)c2)cc1
66,CHEMBL567656,,0.0,349.48,0.0,2.84,7b,CN1CCN(C[C@H](O)[C@H](c2ccccc2)n2ccc3ccccc32)CC1,Inhibition,'=',5.0,%,,,,UO_0000187,,,,,False,CHEMBL1039162,Inhibition of norepinephrine reuptake at human NET expressed in MDCK-Net6 cells at 1000 nM,B,BAO_0000219,cell-based format,Homo sapiens,,,MDCK-Net6,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1155305,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009.0,,,5.0,CN1CCN(C[C@H](O)[C@H](c2ccccc2)n2ccc3ccccc32)CC1
67,CHEMBL576758,,0.0,326.42,0.0,3.51,21,CCc1cn([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc12,IC50,'=',10.0,nM,8.0,,,UO_0000065,24.51,0.46,4.49,21.51,False,CHEMBL1044082,Inhibition of human NET expressed in MDCK-Net6 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,MDCK-Net6,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1155200,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009.0,,,10.0,CCc1cn([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc12
68,CHEMBL575131,,0.0,298.36,0.0,2.95,13,CNC[C@@H](O)[C@H](c1ccc(F)cc1)n1ccc2ccccc21,IC50,'=',84.0,nM,7.08,,,UO_0000065,23.72,0.44,4.13,19.03,False,CHEMBL1044082,Inhibition of human NET expressed in MDCK-Net6 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,MDCK-Net6,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1155200,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009.0,,,84.0,CNC[C@@H](O)[C@H](c1ccc(F)cc1)n1ccc2ccccc21
69,CHEMBL286312,,0.0,273.38,0.0,3.95,242; JNJ-39836966,C#Cc1ccc([C@@H]2CN3CCC[C@@H]3c3ccccc32)cc1,Ki,'=',4.1,nM,8.39,,,UO_0000065,30.68,0.55,4.44,258.86,False,CHEMBL4219662,Binding affinity to NET (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4219032,1,Scientific Literature,J Med Chem,2018.0,,,4.1,C#Cc1ccc([C@@H]2CN3CCC[C@@H]3c3ccccc32)cc1
70,CHEMBL463387,,0.0,347.46,0.0,3.34,31,CN(C)C(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,Ki,'=',10.0,nM,8.0,,,UO_0000065,23.02,0.42,4.66,16.62,False,CHEMBL944373,Inhibition of NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1152295,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,,,10.0,CN(C)C(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1
71,CHEMBL519910,,0.0,443.42,1.0,5.96,3e,Cc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,Ki,'=',1100.0,nM,5.96,,,UO_0000065,14.64,0.28,0.0,20.36,False,CHEMBL948347,Displacement of [3H]nisoxetine from NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1155007,1,Scientific Literature,Bioorg. Med. Chem.,2008.0,,,1100.0,Cc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1
72,CHEMBL470690,,0.0,429.39,1.0,6.04,2e,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,Ki,'=',1030.0,nM,5.99,,,UO_0000065,15.24,0.29,-0.05,20.45,False,CHEMBL948347,Displacement of [3H]nisoxetine from NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1155007,1,Scientific Literature,Bioorg. Med. Chem.,2008.0,,,1030.0,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1
73,CHEMBL513248,,0.0,272.37,0.0,1.06,5g,C#CCN(CC#C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,IC50,'=',6.0,nM,8.22,,,UO_0000065,30.19,0.59,7.16,17.75,False,CHEMBL948470,"Displacement of Levo[ring-2,5,6-3H]norepinephrine from human cloned NET expressed in HEK293 cells by microplate scintillation counter",B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1152288,1,Scientific Literature,J. Med. Chem.,2008.0,CHEMBL3307715,,6.0,C#CCN(CC#C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN
74,CHEMBL4227688,,0.0,300.23,0.0,3.65,"167, syn-enantiomer-1",COC[C@@H]1CN[C@H]2CC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',1.413,nM,8.85,,,UO_0000065,29.48,0.64,5.2,41.63,False,CHEMBL4219686,Binding affinity to human NET,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4219032,1,Scientific Literature,J Med Chem,2018.0,,,1.413,COC[C@@H]1CN[C@H]2CC[C@]1(c1ccc(Cl)c(Cl)c1)C2
75,CHEMBL1097660,,0.0,339.48,0.0,2.92,14,OC1(C(CN2CCNCC2)c2cnc3ccccc3c2)CCCCC1,IC50,,,,,,Not Determined,,,,,,False,CHEMBL1115565,Inhibition of human NET transfected in MDCK-Net6 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,MDCK-Net6,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1158540,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,,,,OC1(C(CN2CCNCC2)c2cnc3ccccc3c2)CCCCC1
76,CHEMBL448953,,0.0,281.83,0.0,3.68,(S)-(+)-9,CN(C)C[C@H](c1cccc(Cl)c1)C1(O)CCCCC1,Ki,'=',339.0,nM,6.47,,,UO_0000065,22.96,0.47,2.79,27.57,False,CHEMBL1020015,Displacement of [3H]nisoxetine from human norepinephrine transporter expressed in MDCK-Net6 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,MDCK-Net6,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1155011,1,Scientific Literature,J. Med. Chem.,2008.0,,,339.0,CN(C)C[C@H](c1cccc(Cl)c1)C1(O)CCCCC1
77,CHEMBL1779060,,0.0,366.46,0.0,1.49,6,COc1ccc(C)cc1C(=O)NCCN1C2C3C4CC5C6C4C2C6C1(O)C53,Ki,,,,,,Not Determined,,,,,,False,CHEMBL2215574,Binding affinity to NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2203059,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012.0,,,,COc1ccc(C)cc1C(=O)NCCN1C2C3C4CC5C6C4C2C6C1(O)C53
