,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,base_rdkit_smiles
108,GERXQBAMNMPZEL-UHFFFAOYNA-N,CHEMBL249213,6530,N,3.6,chembl20,457757,9606,SLC6A2,4059,C=1C=C(Cl)C(Cl)=CC1C2=CCCC2C(=O)N(C)OC,CON(C)C(=O)C1CCC=C1c1ccc(Cl)c(Cl)c1
109,GJZLKOFEVPDZQZ-UHFFFAOYNA-N,44411517,6530,A,7.21467,pubchem,264863,9606,SLC6A2,4059,FC(F)(F)C=1C(CN(C2CCNCC2)CC)=CC=CC1,CCN(Cc1ccccc1C(F)(F)F)C1CCNCC1
110,GKLBYRWONWNFAJ-UHFFFAOYNA-N,CHEMBL232867,6530,N,3.62,chembl20,444198,9606,SLC6A2,4059,C=1CCC(C(OC)=O)C1C2=CC=C(C=C2)C(C)=O,COC(=O)C1CCC=C1c1ccc(C(C)=O)cc1
111,GDFYRFGZPIJLGQ-LBPRGKRZNA-N,71812204,6530,A,7.823910000000001,pubchem,761326,9606,SLC6A2,4059,ClC=1C=C([C@H](C2CCNCC2)COC)C=CC1Cl,COC[C@H](c1ccc(Cl)c(Cl)c1)C1CCNCC1
112,FVGVWOXQWDAFTQ-YAQRNVERNA-N,CHEMBL155359,6530,N,4.77,chembl20,193312,9606,SLC6A2,4059,N1(N=CC2=C1C=CC=C2)NC=3C=CN=CC3,c1ccc2c(c1)cnn2Nc1ccncc1
113,FVPYKEUHDWGTTO-UHFFFAOYNA-N,CHEMBL1683894,6530,A,6.69,chembl20,726927,9606,SLC6A2,4059,C1CCCCC1(C2=CC=C(C=C2)F)CN(C)C,CN(C)CC1(c2ccc(F)cc2)CCCCC1
114,DLXDOKNGJXKCNQ-UHFFFAOYNA-N,49799634,6530,A,5.61261,pubchem,491170,9606,SLC6A2,4059,ClC1=CC(C2(OCC(NC2C)(C)C)O)=CC(Cl)=C1,CC1NC(C)(C)COC1(O)c1cc(Cl)cc(Cl)c1
115,DFTUMNXENRXPEC-UHFFFAOYNA-N,CHEMBL2407335,6530,A,6.96,chembl20,974162,9606,SLC6A2,4059,C1(CCNCC1)C(C2=CC(=C(C=C2)Cl)Cl)CO,OCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1
116,DZULEPZTNHLZTO-UHFFFAOYNA-N,11231488,6530,A,7.73283,pubchem,261029,9606,SLC6A2,4059,ClC=1C=C(C(=O)C(N2CCCC2)CC)C=CC1Cl,CCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1
117,DZLHSFJMKLMKMN-UHFFFAOYNA-N,CHEMBL152842,6530,A,6.0,chembl20,193312,9606,SLC6A2,4059,N1(C=CC=2C1=CC=CC2)N(C=3C=CN=CC3)C,CN(c1ccncc1)n1ccc2ccccc21
118,DWYHGLITTDOCLO-UHFFFAOYNA-N,44411139,6530,A,8.481489999999999,pubchem,264863,9606,SLC6A2,4059,N(C1CCNCC1)(CC(C)C)CC=2C(=CC=CC2)C,Cc1ccccc1CN(CC(C)C)C1CCNCC1
119,FFPZKPBDKMJMOH-UHFFFAOYNA-N,CHEMBL1683888,6530,A,7.59,chembl20,726927,9606,SLC6A2,4059,C1CCCCC1(C2=CC=C(C(=C2)F)Cl)CN(C)C,CN(C)CC1(c2ccc(Cl)c(F)c2)CCCCC1
120,FIIZGBLPZZYXCS-UHFFFAOYNA-N,CHEMBL463585,6530,A,8.05,chembl20,493416,9606,SLC6A2,4059,C=1(C=C2C=CNC2=CC1)C3(CCNC3)CCCC,CCCCC1(c2ccc3[nH]ccc3c2)CCNC1
121,FGMVBSZPVPCFKQ-UHFFFAOYNA-N,CHEMBL1683889,6530,A,8.0,chembl20,726927,9606,SLC6A2,4059,C1CCCCC1(C2=CC=C(C(=C2)Cl)F)CN(C)C,CN(C)CC1(c2ccc(F)c(Cl)c2)CCCCC1
122,FDCLNKXJEZCPEW-UHFFFAOYNA-N,CHEMBL203562,6530,A,7.91,chembl20,334929,9606,SLC6A2,4059,C1CN(C(CCC)C(C=2C=CC(=CC2)CO)=O)CC1,CCCC(C(=O)c1ccc(CO)cc1)N1CCCC1
123,FOEJRTWJHDIANT-UHFFFAOYNA-N,CHEMBL464422,6530,A,6.32,chembl20,543533,9606,SLC6A2,4059,C=1C(=CC(CCC2OC(CC2)CCN)=C(C1)OC)F,COc1ccc(F)cc1CCC1CCC(CCN)O1
124,BSMNRYCSBFHEMQ-GZMMTYOYNA-N,11637190,6530,A,7.23003,pubchem,491801,9606,SLC6A2,4059,ClC=1C=C([C@@]23[C@@H](C2)CNC3)C=CC1Cl,Clc1ccc([C@@]23CNC[C@@H]2C3)cc1Cl
125,BSMNRYCSBFHEMQ-KCJUWKMLNA-N,11658655,6530,A,7.6420699999999995,pubchem,343842,9606,SLC6A2,4059,ClC=1C=C([C@]23[C@H](C2)CNC3)C=CC1Cl,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl
126,BSYKAWMTFFQDNB-UHFFFAOYNA-N,44455761,6530,A,7.30103,pubchem,339488,9606,SLC6A2,4059,ClC=1C=C(OC=2C(CN(C)C)=CC=CC2)C=CC1,CN(C)Cc1ccccc1Oc1cccc(Cl)c1
127,BQLSUBYYRRZHRK-UHFFFAOYNA-N,CHEMBL203640,6530,A,6.77,chembl20,334929,9606,SLC6A2,4059,C1CN(C(CCC)C(=O)C=2C=CC(=CC2)F)CC1,CCCC(C(=O)c1ccc(F)cc1)N1CCCC1
128,BVTKYAZPIRQNNS-UHFFFAOYNA-N,CHEMBL504028,6530,A,7.24,chembl20,541290,9606,SLC6A2,4059,C1=C(C2OC(CC2)CN)C=CC=3C1=CC=CC3,NCC1CCC(c2ccc3ccccc3c2)O1
129,HTPMGMNTQRVWNC-UHFFFAOYNA-N,CHEMBL208444,6530,A,7.37,chembl20,355136,9606,SLC6A2,4059,C1(CN(CC(C)C)C2CCNCC2)=CC=CC(F)=C1,CC(C)CN(Cc1cccc(F)c1)C1CCNCC1
130,HWJCHTVVHUINLQ-UHFFFAOYNA-N,CHEMBL1224024,6530,A,7.9,chembl20,652283,9606,SLC6A2,4059,C1CCC(CCC)(C(=O)C=2C=CC(=C(C2)Cl)Cl)N1,CCCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1
131,HFXCUJLZEIBVQQ-UHFFFAOYNA-N,CHEMBL1323615,6530,A,5.4,chembl20,737553,9606,SLC6A2,4059,S1C2=C(N(C=3C1=CC=CC3)C)C=CC(N)=C2,CN1c2ccccc2Sc2cc(N)ccc21
132,XBLJZKGUMJUESI-UHFFFAOYNA-N,CHEMBL261465,6530,A,6.44,chembl20,473951,9606,SLC6A2,4059,C=1C(=C(C=CC1)CC)OC2=CC(=NC=C2CNC)C,CCc1ccccc1Oc1cc(C)ncc1CNC
133,XKJCOYRPPROVNI-UHFFFAOYNA-N,CHEMBL208121,6530,A,8.19,chembl20,355136,9606,SLC6A2,4059,C1(CN(CCC)C2CCNCC2)=CC=CC=C1C(F)(F)F,CCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1
134,HFDKMRZLKAZCKK-UHFFFAOYNA-N,CHEMBL256020,6530,A,6.77,chembl20,469334,9606,SLC6A2,4059,N1(C(C2(CC2CN)C3=CC=CC=C3)=O)CCCCC1,NCC1CC1(C(=O)N1CCCCC1)c1ccccc1
135,HFIXKYCVEYCJOY-UHFFFAOYNA-N,CHEMBL493384,6530,N,4.71,chembl20,555733,9606,SLC6A2,4059,C=1C=C(CCN(CCN2CCCCC2)C)C=CC1OC,COc1ccc(CCN(C)CCN2CCCCC2)cc1
136,HHSYAWUBPBEDMP-UHFFFAOYNA-N,CHEMBL204254,6530,A,8.03,chembl20,334929,9606,SLC6A2,4059,C1CN(C(CCC)C(=O)C2=CC(=CC=C2)C)CC1,CCCC(C(=O)c1cccc(C)c1)N1CCCC1
137,IGLGUIUKOKVKCJ-UHFFFAOYNA-N,CHEMBL232870,6530,N,3.5,chembl20,444201,9606,SLC6A2,4059,C1CC=C(C=2C=CC(=CC2)Cl)C(C(OC)=O)C1,COC(=O)C1CCCC=C1c1ccc(Cl)cc1
138,IGNDYXSKELQDJB-UHFFFAOYNA-N,CHEMBL256511,6530,A,6.61,chembl20,479729,9606,SLC6A2,4059,N1=CC(CNC)=C(OC2=CC=C(C=C2C)Cl)C=C1,CNCc1cnccc1Oc1ccc(Cl)cc1C
139,IISBACLAFKSPIT-UHFFFAOYNA-N,CHEMBL418971,6530,N,4.78,chembl20,774705,9606,SLC6A2,4059,OC1=CC=C(C=C1)C(C=2C=CC(=CC2)O)(C)C,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
140,GVAGNJNCGNKLIE-UHFFFAOYNA-N,CHEMBL492841,6530,A,5.14,chembl20,487517,9606,SLC6A2,4059,C=1C=C(C(CC2=CC=C(C=C2)SC)=CC1)CNC,CNCc1ccccc1Cc1ccc(SC)cc1
141,JHJNQSMDFYVXBO-UHFFFAOYNA-N,44455708,6530,A,6.8041,pubchem,315792,9606,SLC6A2,4059,ClC1=C(OC=2C(CNC)=CC=CC2)C=CC(OC)=C1,CNCc1ccccc1Oc1ccc(OC)cc1Cl
142,JDFBBZLNLYXHDC-UHFFFAOYNA-N,53320569,6530,A,5.2304,pubchem,772814,9606,SLC6A2,4059,FC=1C=C(CNC2C3C4C5C3CC6C5CC4C62)C=CC1,Fc1cccc(CNC2C3C4CC5C6C4CC3C6C52)c1
143,IYNBYQDXVFMDGE-UHFFFAOYNA-N,CHEMBL219540,6530,A,6.66,chembl20,423472,9606,SLC6A2,4059,C(C1CCCCN1)(C2=CC=CC=C2)C(C)=O,CC(=O)C(c1ccccc1)C1CCCCN1
144,JPMSOQZFFUMLIX-UHFFFAOYNA-N,44453093,6530,A,6.02182,pubchem,325925,9606,SLC6A2,4059,O(C=1C(CNC)=CN=C(C1)C)C=2C(=CC=CC2)C,CNCc1cnc(C)cc1Oc1ccccc1C
145,JRPWUGPYWRJACU-UHFFFAOYNA-N,CHEMBL578610,6530,A,5.19,chembl20,610770,9606,SLC6A2,4059,C1=CC(=CC(=C1F)F)C(=O)C(NC(C)(C)C)C,CC(NC(C)(C)C)C(=O)c1ccc(F)c(F)c1
146,JREHJCKVQXOMFL-UHFFFAOYNA-N,CHEMBL202410,6530,A,7.06,chembl20,334929,9606,SLC6A2,4059,C1CN(C(C(=O)C=2C=CC(=CC2)C)CC=C)CC1,C=CCC(C(=O)c1ccc(C)cc1)N1CCCC1
147,HNJJXZKZRAWDPF-UHFFFAOYNA-N,CHEMBL1411979,6530,A,5.86,chembl20,774705,9606,SLC6A2,4059,S1C(CN(C2=NC=CC=C2)CCN(C)C)=CC=C1,CN(C)CCN(Cc1cccs1)c1ccccn1
148,HKJAYXDPLTUFHE-UHFFFAOYNA-N,CHEMBL231858,6530,N,3.47,chembl20,444198,9606,SLC6A2,4059,C1CC=C(C=2C=CC=C(C2)Cl)C(C(OC)=O)C1,COC(=O)C1CCCC=C1c1cccc(Cl)c1
149,HGVLJGHVYCBNBB-UHFFFAOYNA-N,CHEMBL149246,6530,A,5.14,chembl20,142780,9606,SLC6A2,4059,C(C1=CN=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,c1ccc(C(c2ccccc2)c2cccnc2)cc1
150,GLZVSWBABDDJJM-UHFFFAOYNA-N,CHEMBL256818,6530,A,7.11,chembl20,463818,9606,SLC6A2,4059,C=1C=C(C(OC=2C(=CC(=CC2)Cl)OC)=CC1)CNC,CNCc1ccccc1Oc1ccc(Cl)cc1OC
151,GRQDILLJMSLURW-UHFFFAOYNA-N,49799633,6530,A,6.9431,pubchem,491170,9606,SLC6A2,4059,ClC=1C=C(C2(OCC(NC2C)(C)C)O)C=CC1Cl,CC1NC(C)(C)COC1(O)c1ccc(Cl)c(Cl)c1
152,IRKCYPUGOBXCFU-UHFFFAOYNA-N,15132121,6530,A,7.30103,pubchem,339488,9606,SLC6A2,4059,ClC=1C=C(SC=2C(CN(C)C)=CC=CC2)C=CC1,CN(C)Cc1ccccc1Sc1cccc(Cl)c1
153,JKRXUDRMEIXFBV-UHFFFAOYNA-N,24860831,6530,A,6.92082,pubchem,578420,9606,SLC6A2,4059,ClC=1C=C(C2(CCCCC2)C(N)CC)C=CC1Cl,CCC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1
154,KFFYQORCJDVDTB-UHFFFAOYNA-N,44143473,6530,A,5.71444,pubchem,395504,9606,SLC6A2,4059,FC1=CC(CCCC2OC(CC2)CCN)=C(OC)C=C1,COc1ccc(F)cc1CCCC1CCC(CCN)O1
155,LOWDJVQAZMFOLZ-UHFFFAOYNA-N,CHEMBL566420,6530,A,5.6,chembl20,610770,9606,SLC6A2,4059,C1=CC(=CC(=C1)Cl)C(=O)C(N2CCCCC2)C,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1
156,LMBRJLRGBKDCQE-UHFFFAOYNA-N,CHEMBL2407325,6530,A,7.36,chembl20,974162,9606,SLC6A2,4059,C1(CCNCC1)C(C2=CC(=C(C=C2)Cl)Cl)C(C)=O,CC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1
157,LAMKUIMKGNOGQJ-UHFFFAOYNA-N,CHEMBL262357,6530,A,6.04,chembl20,473951,9606,SLC6A2,4059,C=1C(=C(C=CC1)OC)OC2=CC(=NC=C2CNC)C,CNCc1cnc(C)cc1Oc1ccccc1OC
158,LDELVNUHOAVIQP-UHFFFAOYNA-N,44411431,6530,A,7.040960000000001,pubchem,264863,9606,SLC6A2,4059,N(C1CCNCC1)(CC(C)C)CC2=CC=CC=C2,CC(C)CN(Cc1ccccc1)C1CCNCC1
159,LDPRCWPXDFHEJU-UHFFFAOYNA-N,CHEMBL256816,6530,A,7.38,chembl20,463818,9606,SLC6A2,4059,C=1C=C(C(OC2=CC=C(C=C2Cl)Cl)=CC1)CNC,CNCc1ccccc1Oc1ccc(Cl)cc1Cl
160,JYBXLCIZWPNCMU-UHFFFAOYNA-N,CHEMBL566208,6530,A,6.87,chembl20,595700,9606,SLC6A2,4059,C1=CC(=CC(=C1Cl)Cl)C(=O)C(NC(C)(C)C)CC,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1
161,LRQFAGSCSIOKKB-UHFFFAOYNA-N,44454557,6530,A,5.85387,pubchem,321308,9606,SLC6A2,4059,O=C(N(CC)C)C1(C(C1)CN)C2=CC=CC=C2,CCN(C)C(=O)C1(c2ccccc2)CC1CN
162,LVSZWRFDLAUNPF-UHFFFAOYNA-N,CHEMBL599593,6530,A,6.13,chembl20,609533,9606,SLC6A2,4059,C1=C(N2CCNCC2)C(OC3=CC=CC=C3Cl)=NC=C1,Clc1ccccc1Oc1ncccc1N1CCNCC1
163,LVTUDYZTQRSARZ-UHFFFAOYNA-N,CHEMBL85882,6530,A,5.35,chembl20,537768,9606,SLC6A2,4059,C1=C(C=C2C(=C1)C(C3=C(C2)C=CC=C3)CN)Br,NCC1c2ccccc2Cc2cc(Br)ccc21
164,MMBDWDAKDCKUAX-UHFFFAOYNA-N,CHEMBL2326684,6530,A,6.89,chembl20,939924,9606,SLC6A2,4059,C1C(CN(CC=C1)C)C2=CC(=C(C=C2)Cl)C,Cc1cc(C2CC=CCN(C)C2)ccc1Cl
165,MMXYNKLYVRNTCK-UHFFFAOYNA-N,CHEMBL347772,6530,A,5.26,chembl20,142780,9606,SLC6A2,4059,C(C1=NC=CC=C1)(C=2C=CC=CC2)C3=CC=CC=C3,c1ccc(C(c2ccccc2)c2ccccn2)cc1
166,MPTXQMSURVDICU-UHFFFAOYNA-N,CHEMBL259136,6530,A,6.8,chembl20,479729,9606,SLC6A2,4059,N1=CC(CNC)=C(OC2=CC=C(C=C2Cl)Cl)C=C1,CNCc1cnccc1Oc1ccc(Cl)cc1Cl
167,MTFGWQIUGWXBJK-UHFFFAOYNA-N,CHEMBL408329,6530,A,6.34,chembl20,473951,9606,SLC6A2,4059,C=1C(=C(OCC)C=CC1)OC2=CC(=NC=C2CNC)C,CCOc1ccccc1Oc1cc(C)ncc1CNC
168,MTFRSYAWIOFJIS-UHFFFAOYNA-N,44411394,6530,A,8.85387,pubchem,264863,9606,SLC6A2,4059,ClC=1C(CN(C2CCNCC2)CC(C)C)=CC=CC1,CC(C)CN(Cc1ccccc1Cl)C1CCNCC1
169,MKEIWZZHDFWQBD-UHFFFAOYNA-N,CHEMBL1683883,6530,A,7.66,chembl20,726927,9606,SLC6A2,4059,C1(CCC1)(C=2C=C(C(=CC2)Cl)Cl)CN(C)C,CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCC1
170,KSKISTNMMFXTLV-UHFFFAOYNA-N,71727766,6530,A,7.92082,pubchem,761326,9606,SLC6A2,4059,ClC=1C=C(C(C2CCNCC2)C(OCC)=O)C=CC1Cl,CCOC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1
171,KSRFKXDVQWMTTJ-UHFFFAOYNA-N,CHEMBL396318,6530,N,4.07,chembl20,444198,9606,SLC6A2,4059,C1CC(C(C=2C=CC=C(C2)Cl)=CCC1)C(OC)=O,COC(=O)C1CCCCC=C1c1cccc(Cl)c1
172,LKSUTFUZSGZMOS-UHFFFAOYNA-N,CHEMBL307956,6530,A,5.0,chembl20,143139,9606,SLC6A2,4059,C12(C=3C(=CC=CC3)CC4=C1C=CC=C4)CNCC2,c1ccc2c(c1)Cc1ccccc1C21CCNC1
173,LKVOLTSPLLAMPJ-UHFFFAOYNA-N,44133490,6530,A,5.61261,pubchem,458475,9606,SLC6A2,4059,O(C1=NC=CC=C1C2CCNCC2)C3=CC=CC=C3,c1ccc(Oc2ncccc2C2CCNCC2)cc1
174,LRKBNZWJXHEGHB-WYUMXYHSNA-N,CHEMBL399228,6530,A,5.04,chembl20,457757,9606,SLC6A2,4059,C=1C=C(Cl)C(Cl)=CC1C2=CCCC2C(=O)NOC,CONC(=O)C1CCC=C1c1ccc(Cl)c(Cl)c1
175,MSRLFKAAHSYYJT-UHFFFAOYNA-N,CHEMBL1683874,6530,A,8.4,chembl20,726927,9606,SLC6A2,4059,C1CCCCC1(C2=CC=C(C(=C2)Cl)Cl)CN(C)C,CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1
176,MUOXAGUZMVATIC-UHFFFAOYNA-N,24691160,6530,A,5.744730000000001,pubchem,416799,9606,SLC6A2,4059,O(CC1CCNCC1)C2=CC=3C(C=C2)=CC=CC3,c1ccc2cc(OCC3CCNCC3)ccc2c1
177,MXUDEADPGZWZCH-UHFFFAOYNA-N,CHEMBL568140,6530,A,5.78,chembl20,610770,9606,SLC6A2,4059,C1=CC(=CC(=C1Cl)Cl)C(=O)C(NC(C)(C)C)C,CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1
178,MYHWCLVILIUBBP-UHFFFAOYNA-N,CHEMBL345439,6530,A,5.33,chembl20,193312,9606,SLC6A2,4059,N1(N=C2C=CC=CC2=C1)N(C3=CC=NC=C3)CCC,CCCN(c1ccncc1)n1cc2ccccc2n1
179,NCKCPBMYSKVDRC-UHFFFAOYNA-N,CHEMBL2171410,6530,A,7.33,chembl20,863450,9606,SLC6A2,4059,C1NCC1C(C2=CC=C(C=C2)Cl)OC3=CC=CC=C3,Clc1ccc(C(Oc2ccccc2)C2CNC2)cc1
180,NTSBDQLGAZMMFC-NSHDSACANA-N,71541099,6530,A,7.92082,pubchem,727358,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CN(CC=CC2)C)C=CC1Cl,CN1CC=CC[C@H](c2ccc(Cl)c(Cl)c2)C1
181,NTTIJAHCUAQKMW-UHFFFAOYNA-N,CHEMBL473966,6530,N,4.71,chembl20,543530,9606,SLC6A2,4059,CNCCC1OC(CCC2=C(C=CC(=C2)F)OC)CC1,CNCCC1CCC(CCc2cc(F)ccc2OC)O1
182,NYDUTEZMPZHSRY-UHFFFAOYNA-N,11210506,6530,A,7.09151,pubchem,261029,9606,SLC6A2,4059,IC=1C=C(C(=O)C(N2CCCC2)CCC)C=CC1,CCCC(C(=O)c1cccc(I)c1)N1CCCC1
183,NVIWIEFWADBWQX-UHFFFAOYNA-N,44453042,6530,A,6.59346,pubchem,325925,9606,SLC6A2,4059,ClC=1C(OC=2C(CNC)=CN=C(C2)C)=CC=CC1,CNCc1cnc(C)cc1Oc1ccccc1Cl
184,OBKCQTGBMZHBFE-UHFFFAOYNA-N,50941459,6530,A,6.03339,pubchem,551046,9606,SLC6A2,4059,ClC=1C=C(N2CCC(N)C=3C2=CC=CC3)C=CC1Cl,NC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21
185,NNVATDBGKYTMIL-UHFFFAOYNA-N,4141883,6530,A,6.623419999999999,pubchem,717270,9606,SLC6A2,4059,N1(CC(C=2C(C1)=CC=CC2)C3=CC=CC=C3)C,CN1Cc2ccccc2C(c2ccccc2)C1
186,OOZOQFAQHUVOAM-UHFFFAOYNA-N,11651575,6530,A,5.63414,pubchem,393261,9606,SLC6A2,4059,O1C(CCC1CN)C2=CC=C(C(C)(C)C)C=C2,CC(C)(C)c1ccc(C2CCC(CN)O2)cc1
187,OLBSGDZXLHSPOR-UHFFFAOYNA-N,CHEMBL231809,6530,A,6.37,chembl20,443462,9606,SLC6A2,4059,C=1C=C2C(=CNC2=CC1)C3=CCC(CC3)N(C)C,CN(C)C1CC=C(c2c[nH]c3ccccc23)CC1
188,OLCRHPXGKWMFIP-UHFFFAOYNA-N,44133853,6530,A,7.13077,pubchem,458475,9606,SLC6A2,4059,ClC=1C(OC2=NC=CC=C2C3CCNCC3)=CC=CC1,Clc1ccccc1Oc1ncccc1C1CCNCC1
189,LWRGZHPFEOLOIF-UHFFFAOYNA-N,71727764,6530,A,7.744730000000001,pubchem,761326,9606,SLC6A2,4059,ClC=1C=C(C(C2CCNCC2)C(OC)=O)C=CC1Cl,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1
190,PEFLMXJNQRODSP-UHFFFAOYNA-N,11276613,6530,A,5.35262,pubchem,239411,9606,SLC6A2,4059,S(C=1C(CN)=CC=CC1)C=2C(N)=CC(=CC2)C,Cc1ccc(Sc2ccccc2CN)c(N)c1
191,PGTPXIBBHIHMQS-UHFFFAOYNA-N,CHEMBL566886,6530,A,6.22,chembl20,610770,9606,SLC6A2,4059,C1=CC(=CC(=C1)Cl)C(=O)C(NC(C)(C)C)CC,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
192,PFEJBPNFLAFPKN-UHFFFAOYNA-N,CHEMBL565845,6530,A,5.79,chembl20,595700,9606,SLC6A2,4059,C1=CC(=CC(=C1Br)C)C(=O)C(NC(C)(C)C)C,Cc1cc(C(=O)C(C)NC(C)(C)C)ccc1Br
193,OWRCNXZUPFZXOS-NLMIROKBNA-N,CHEMBL77675,6530,A,5.94,chembl20,774705,9606,SLC6A2,4059,C(=NC=1C=CC=CC1)(NC=2C=CC=CC2)N,NC(=Nc1ccccc1)Nc1ccccc1
194,PBERLNCGGCSXEK-UHFFFAOYNA-N,44455710,6530,A,6.522880000000001,pubchem,315792,9606,SLC6A2,4059,ClC1=C(OC=2C(CNC)=CC=CC2)C=CC(F)=C1,CNCc1ccccc1Oc1ccc(F)cc1Cl
195,PAZWPXLTYQROKI-UHFFFAOYNA-N,CHEMBL219703,6530,A,7.31,chembl20,423472,9606,SLC6A2,4059,C(C1=CC=C(C=C1)Cl)(CCCCC)C2NCCCC2,CCCCCC(c1ccc(Cl)cc1)C1CCCCN1
196,NMFAKPRDDDKVBP-UHFFFAOYNA-N,CHEMBL1683881,6530,A,5.56,chembl20,726927,9606,SLC6A2,4059,C1(CCCCCC1)(C2=CC=C(C(=C2)Cl)Cl)CN,NCC1(c2ccc(Cl)c(Cl)c2)CCCCCC1
197,NEUSVAOJNUQRTM-UHFFFAOYNA-N,CHEMBL334255,6530,A,5.58,chembl20,774705,9606,SLC6A2,4059,[N+]=1(CCCCCCCCCCCCCCCC)C=CC=CC1,CCCCCCCCCCCCCCCC[n+]1ccccc1
198,NFEQUCGNNCYRCD-CYBMUJFWNA-N,29938807,6530,A,8.481489999999999,pubchem,727358,9606,SLC6A2,4059,ClC=1C=C([C@]2(CCCNC2)CCO)C=CC1Cl,OCC[C@]1(c2ccc(Cl)c(Cl)c2)CCCNC1
199,NFEQUCGNNCYRCD-ZDUSSCGKNA-N,68653619,6530,A,6.602060000000001,pubchem,727358,9606,SLC6A2,4059,ClC=1C=C([C@@]2(CCCNC2)CCO)C=CC1Cl,OCC[C@@]1(c2ccc(Cl)c(Cl)c2)CCCNC1
200,OTTUCFBNHXCUBH-UHFFFAOYNA-N,44133851,6530,A,6.27084,pubchem,458475,9606,SLC6A2,4059,FC=1C(OC2=NC=CC=C2C3CCNCC3)=CC=CC1,Fc1ccccc1Oc1ncccc1C1CCNCC1
201,OTPPJICEBWOCKD-UHFFFAOYNA-N,CHEMBL29835,6530,A,6.37,chembl20,193312,9606,SLC6A2,4059,N1(C=CC2=C1C=CC=C2)N(C=3C=CN=CC3)CCC,CCCN(c1ccncc1)n1ccc2ccccc21
202,MJJDYOLPMGIWND-UHFFFAOYNA-N,65650,6530,A,5.85387,pubchem,445757,9606,SLC6A2,4059,O(C1CCNCC1)CC2=CC=3C(C=C2)=CC=CC3,c1ccc2cc(COC3CCNCC3)ccc2c1
203,MKIMQSUJTXVNED-UHFFFAOYNA-N,CHEMBL1645596,6530,A,5.79,chembl20,698905,9606,SLC6A2,4059,C=1C(=C(OC2=CC=CC=C2)C=CC1)OC3CNC3,c1ccc(Oc2ccccc2OC2CNC2)cc1
204,PREYWAJYVTVVPE-UHFFFAOYNA-N,3029724,6530,A,6.4318,pubchem,459712,9606,SLC6A2,4059,ClC=1C=C(C(=O)C(NC(C)(C)C)CCC)C=CC1,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
205,PYFKFKATCMXREA-UHFFFAOYNA-N,CHEMBL232675,6530,N,3.95,chembl20,444198,9606,SLC6A2,4059,C=1CCC(C(OC)=O)C1C=2C=CC(=CC2)N(=O)=O,COC(=O)C1CCC=C1c1ccc([N+](=O)[O-])cc1
206,PUCWXLYHLYMUCG-UHFFFAOYNA-N,53321081,6530,A,7.21467,pubchem,578387,9606,SLC6A2,4059,FC=1C=C(C2(CCCCC2)CN(C)C)C=CC1F,CN(C)CC1(c2ccc(F)c(F)c2)CCCCC1
207,PRXDEVKRRDTKHX-UHFFFAOYNA-N,CHEMBL207719,6530,A,7.11,chembl20,355136,9606,SLC6A2,4059,C1(CN(CC(C)C)C2CCNCC2)=CC=C(F)C=C1,CC(C)CN(Cc1ccc(F)cc1)C1CCNCC1
208,RAHKQMUBMIJUFG-UHFFFAOYNA-N,11220599,6530,A,7.08092,pubchem,261029,9606,SLC6A2,4059,BrC=1C=CC(C(=O)C(N2CCCC2)CCC)=CC1,CCCC(C(=O)c1ccc(Br)cc1)N1CCCC1
209,QXYYDFAFOMWDHD-UHFFFAOYNA-N,CHEMBL395649,6530,N,3.3,chembl20,444201,9606,SLC6A2,4059,C1CCC(C2=CC=C(C=C2)O)=C(C(OC)=O)C1,COC(=O)C1=C(c2ccc(O)cc2)CCCC1
210,RDMQEUVAYUEIPG-UHFFFAOYNA-N,CHEMBL401069,6530,N,4.59,chembl20,457757,9606,SLC6A2,4059,C=1C=C(Cl)C(Cl)=CC1C2=CCCC2C(=O)OC(C)C,CC(C)OC(=O)C1CCC=C1c1ccc(Cl)c(Cl)c1
