Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
GVAGNJNCGNKLIE-UHFFFAOYNA-N,CHEMBL492841,6530,A,5.14,chembl20,487517,9606,SLC6A2,4059,C=1C=C(C(CC2=CC=C(C=C2)SC)=CC1)CNC
JHJNQSMDFYVXBO-UHFFFAOYNA-N,44455708,6530,A,6.8041,pubchem,315792,9606,SLC6A2,4059,ClC1=C(OC=2C(CNC)=CC=CC2)C=CC(OC)=C1
JDFBBZLNLYXHDC-UHFFFAOYNA-N,53320569,6530,A,5.2304,pubchem,772814,9606,SLC6A2,4059,FC=1C=C(CNC2C3C4C5C3CC6C5CC4C62)C=CC1
IYNBYQDXVFMDGE-UHFFFAOYNA-N,CHEMBL219540,6530,A,6.66,chembl20,423472,9606,SLC6A2,4059,C(C1CCCCN1)(C2=CC=CC=C2)C(C)=O
JPMSOQZFFUMLIX-UHFFFAOYNA-N,44453093,6530,A,6.02182,pubchem,325925,9606,SLC6A2,4059,O(C=1C(CNC)=CN=C(C1)C)C=2C(=CC=CC2)C
JRPWUGPYWRJACU-UHFFFAOYNA-N,CHEMBL578610,6530,A,5.19,chembl20,610770,9606,SLC6A2,4059,C1=CC(=CC(=C1F)F)C(=O)C(NC(C)(C)C)C
JREHJCKVQXOMFL-UHFFFAOYNA-N,CHEMBL202410,6530,A,7.06,chembl20,334929,9606,SLC6A2,4059,C1CN(C(C(=O)C=2C=CC(=CC2)C)CC=C)CC1
HNJJXZKZRAWDPF-UHFFFAOYNA-N,CHEMBL1411979,6530,A,5.86,chembl20,774705,9606,SLC6A2,4059,S1C(CN(C2=NC=CC=C2)CCN(C)C)=CC=C1
HKJAYXDPLTUFHE-UHFFFAOYNA-N,CHEMBL231858,6530,N,3.47,chembl20,444198,9606,SLC6A2,4059,C1CC=C(C=2C=CC=C(C2)Cl)C(C(OC)=O)C1
HGVLJGHVYCBNBB-UHFFFAOYNA-N,CHEMBL149246,6530,A,5.14,chembl20,142780,9606,SLC6A2,4059,C(C1=CN=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3
GLZVSWBABDDJJM-UHFFFAOYNA-N,CHEMBL256818,6530,A,7.11,chembl20,463818,9606,SLC6A2,4059,C=1C=C(C(OC=2C(=CC(=CC2)Cl)OC)=CC1)CNC
GRQDILLJMSLURW-UHFFFAOYNA-N,49799633,6530,A,6.9431,pubchem,491170,9606,SLC6A2,4059,ClC=1C=C(C2(OCC(NC2C)(C)C)O)C=CC1Cl
IRKCYPUGOBXCFU-UHFFFAOYNA-N,15132121,6530,A,7.30103,pubchem,339488,9606,SLC6A2,4059,ClC=1C=C(SC=2C(CN(C)C)=CC=CC2)C=CC1
JKRXUDRMEIXFBV-UHFFFAOYNA-N,24860831,6530,A,6.92082,pubchem,578420,9606,SLC6A2,4059,ClC=1C=C(C2(CCCCC2)C(N)CC)C=CC1Cl
KFFYQORCJDVDTB-UHFFFAOYNA-N,44143473,6530,A,5.71444,pubchem,395504,9606,SLC6A2,4059,FC1=CC(CCCC2OC(CC2)CCN)=C(OC)C=C1
LOWDJVQAZMFOLZ-UHFFFAOYNA-N,CHEMBL566420,6530,A,5.6,chembl20,610770,9606,SLC6A2,4059,C1=CC(=CC(=C1)Cl)C(=O)C(N2CCCCC2)C
LMBRJLRGBKDCQE-UHFFFAOYNA-N,CHEMBL2407325,6530,A,7.36,chembl20,974162,9606,SLC6A2,4059,C1(CCNCC1)C(C2=CC(=C(C=C2)Cl)Cl)C(C)=O
LAMKUIMKGNOGQJ-UHFFFAOYNA-N,CHEMBL262357,6530,A,6.04,chembl20,473951,9606,SLC6A2,4059,C=1C(=C(C=CC1)OC)OC2=CC(=NC=C2CNC)C
LDELVNUHOAVIQP-UHFFFAOYNA-N,44411431,6530,A,7.04096,pubchem,264863,9606,SLC6A2,4059,N(C1CCNCC1)(CC(C)C)CC2=CC=CC=C2
LDPRCWPXDFHEJU-UHFFFAOYNA-N,CHEMBL256816,6530,A,7.38,chembl20,463818,9606,SLC6A2,4059,C=1C=C(C(OC2=CC=C(C=C2Cl)Cl)=CC1)CNC
JYBXLCIZWPNCMU-UHFFFAOYNA-N,CHEMBL566208,6530,A,6.87,chembl20,595700,9606,SLC6A2,4059,C1=CC(=CC(=C1Cl)Cl)C(=O)C(NC(C)(C)C)CC
LRQFAGSCSIOKKB-UHFFFAOYNA-N,44454557,6530,A,5.85387,pubchem,321308,9606,SLC6A2,4059,O=C(N(CC)C)C1(C(C1)CN)C2=CC=CC=C2
LVSZWRFDLAUNPF-UHFFFAOYNA-N,CHEMBL599593,6530,A,6.13,chembl20,609533,9606,SLC6A2,4059,C1=C(N2CCNCC2)C(OC3=CC=CC=C3Cl)=NC=C1
LVTUDYZTQRSARZ-UHFFFAOYNA-N,CHEMBL85882,6530,A,5.35,chembl20,537768,9606,SLC6A2,4059,C1=C(C=C2C(=C1)C(C3=C(C2)C=CC=C3)CN)Br
MMBDWDAKDCKUAX-UHFFFAOYNA-N,CHEMBL2326684,6530,A,6.89,chembl20,939924,9606,SLC6A2,4059,C1C(CN(CC=C1)C)C2=CC(=C(C=C2)Cl)C
MMXYNKLYVRNTCK-UHFFFAOYNA-N,CHEMBL347772,6530,A,5.26,chembl20,142780,9606,SLC6A2,4059,C(C1=NC=CC=C1)(C=2C=CC=CC2)C3=CC=CC=C3
MPTXQMSURVDICU-UHFFFAOYNA-N,CHEMBL259136,6530,A,6.8,chembl20,479729,9606,SLC6A2,4059,N1=CC(CNC)=C(OC2=CC=C(C=C2Cl)Cl)C=C1
MTFGWQIUGWXBJK-UHFFFAOYNA-N,CHEMBL408329,6530,A,6.34,chembl20,473951,9606,SLC6A2,4059,C=1C(=C(OCC)C=CC1)OC2=CC(=NC=C2CNC)C
MTFRSYAWIOFJIS-UHFFFAOYNA-N,44411394,6530,A,8.85387,pubchem,264863,9606,SLC6A2,4059,ClC=1C(CN(C2CCNCC2)CC(C)C)=CC=CC1
MKEIWZZHDFWQBD-UHFFFAOYNA-N,CHEMBL1683883,6530,A,7.66,chembl20,726927,9606,SLC6A2,4059,C1(CCC1)(C=2C=C(C(=CC2)Cl)Cl)CN(C)C
KSKISTNMMFXTLV-UHFFFAOYNA-N,71727766,6530,A,7.92082,pubchem,761326,9606,SLC6A2,4059,ClC=1C=C(C(C2CCNCC2)C(OCC)=O)C=CC1Cl
KSRFKXDVQWMTTJ-UHFFFAOYNA-N,CHEMBL396318,6530,N,4.07,chembl20,444198,9606,SLC6A2,4059,C1CC(C(C=2C=CC=C(C2)Cl)=CCC1)C(OC)=O
LKSUTFUZSGZMOS-UHFFFAOYNA-N,CHEMBL307956,6530,A,5,chembl20,143139,9606,SLC6A2,4059,C12(C=3C(=CC=CC3)CC4=C1C=CC=C4)CNCC2
LKVOLTSPLLAMPJ-UHFFFAOYNA-N,44133490,6530,A,5.61261,pubchem,458475,9606,SLC6A2,4059,O(C1=NC=CC=C1C2CCNCC2)C3=CC=CC=C3
LRKBNZWJXHEGHB-WYUMXYHSNA-N,CHEMBL399228,6530,A,5.04,chembl20,457757,9606,SLC6A2,4059,C=1C=C(Cl)C(Cl)=CC1C2=CCCC2C(=O)NOC
MSRLFKAAHSYYJT-UHFFFAOYNA-N,CHEMBL1683874,6530,A,8.4,chembl20,726927,9606,SLC6A2,4059,C1CCCCC1(C2=CC=C(C(=C2)Cl)Cl)CN(C)C
MUOXAGUZMVATIC-UHFFFAOYNA-N,24691160,6530,A,5.74473,pubchem,416799,9606,SLC6A2,4059,O(CC1CCNCC1)C2=CC=3C(C=C2)=CC=CC3
MXUDEADPGZWZCH-UHFFFAOYNA-N,CHEMBL568140,6530,A,5.78,chembl20,610770,9606,SLC6A2,4059,C1=CC(=CC(=C1Cl)Cl)C(=O)C(NC(C)(C)C)C
MYHWCLVILIUBBP-UHFFFAOYNA-N,CHEMBL345439,6530,A,5.33,chembl20,193312,9606,SLC6A2,4059,N1(N=C2C=CC=CC2=C1)N(C3=CC=NC=C3)CCC
NCKCPBMYSKVDRC-UHFFFAOYNA-N,CHEMBL2171410,6530,A,7.33,chembl20,863450,9606,SLC6A2,4059,C1NCC1C(C2=CC=C(C=C2)Cl)OC3=CC=CC=C3
NTSBDQLGAZMMFC-NSHDSACANA-N,71541099,6530,A,7.92082,pubchem,727358,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CN(CC=CC2)C)C=CC1Cl
NTTIJAHCUAQKMW-UHFFFAOYNA-N,CHEMBL473966,6530,N,4.71,chembl20,543530,9606,SLC6A2,4059,CNCCC1OC(CCC2=C(C=CC(=C2)F)OC)CC1
NYDUTEZMPZHSRY-UHFFFAOYNA-N,11210506,6530,A,7.09151,pubchem,261029,9606,SLC6A2,4059,IC=1C=C(C(=O)C(N2CCCC2)CCC)C=CC1
NVIWIEFWADBWQX-UHFFFAOYNA-N,44453042,6530,A,6.59346,pubchem,325925,9606,SLC6A2,4059,ClC=1C(OC=2C(CNC)=CN=C(C2)C)=CC=CC1
OBKCQTGBMZHBFE-UHFFFAOYNA-N,50941459,6530,A,6.03339,pubchem,551046,9606,SLC6A2,4059,ClC=1C=C(N2CCC(N)C=3C2=CC=CC3)C=CC1Cl
NNVATDBGKYTMIL-UHFFFAOYNA-N,4141883,6530,A,6.62342,pubchem,717270,9606,SLC6A2,4059,N1(CC(C=2C(C1)=CC=CC2)C3=CC=CC=C3)C
OOZOQFAQHUVOAM-UHFFFAOYNA-N,11651575,6530,A,5.63414,pubchem,393261,9606,SLC6A2,4059,O1C(CCC1CN)C2=CC=C(C(C)(C)C)C=C2
OLBSGDZXLHSPOR-UHFFFAOYNA-N,CHEMBL231809,6530,A,6.37,chembl20,443462,9606,SLC6A2,4059,C=1C=C2C(=CNC2=CC1)C3=CCC(CC3)N(C)C
OLCRHPXGKWMFIP-UHFFFAOYNA-N,44133853,6530,A,7.13077,pubchem,458475,9606,SLC6A2,4059,ClC=1C(OC2=NC=CC=C2C3CCNCC3)=CC=CC1
LWRGZHPFEOLOIF-UHFFFAOYNA-N,71727764,6530,A,7.74473,pubchem,761326,9606,SLC6A2,4059,ClC=1C=C(C(C2CCNCC2)C(OC)=O)C=CC1Cl
PEFLMXJNQRODSP-UHFFFAOYNA-N,11276613,6530,A,5.35262,pubchem,239411,9606,SLC6A2,4059,S(C=1C(CN)=CC=CC1)C=2C(N)=CC(=CC2)C
PGTPXIBBHIHMQS-UHFFFAOYNA-N,CHEMBL566886,6530,A,6.22,chembl20,610770,9606,SLC6A2,4059,C1=CC(=CC(=C1)Cl)C(=O)C(NC(C)(C)C)CC
PFEJBPNFLAFPKN-UHFFFAOYNA-N,CHEMBL565845,6530,A,5.79,chembl20,595700,9606,SLC6A2,4059,C1=CC(=CC(=C1Br)C)C(=O)C(NC(C)(C)C)C
OWRCNXZUPFZXOS-NLMIROKBNA-N,CHEMBL77675,6530,A,5.94,chembl20,774705,9606,SLC6A2,4059,C(=NC=1C=CC=CC1)(NC=2C=CC=CC2)N
PBERLNCGGCSXEK-UHFFFAOYNA-N,44455710,6530,A,6.52288,pubchem,315792,9606,SLC6A2,4059,ClC1=C(OC=2C(CNC)=CC=CC2)C=CC(F)=C1
PAZWPXLTYQROKI-UHFFFAOYNA-N,CHEMBL219703,6530,A,7.31,chembl20,423472,9606,SLC6A2,4059,C(C1=CC=C(C=C1)Cl)(CCCCC)C2NCCCC2
NMFAKPRDDDKVBP-UHFFFAOYNA-N,CHEMBL1683881,6530,A,5.56,chembl20,726927,9606,SLC6A2,4059,C1(CCCCCC1)(C2=CC=C(C(=C2)Cl)Cl)CN
NEUSVAOJNUQRTM-UHFFFAOYNA-N,CHEMBL334255,6530,A,5.58,chembl20,774705,9606,SLC6A2,4059,[N+]=1(CCCCCCCCCCCCCCCC)C=CC=CC1
NFEQUCGNNCYRCD-CYBMUJFWNA-N,29938807,6530,A,8.48149,pubchem,727358,9606,SLC6A2,4059,ClC=1C=C([C@]2(CCCNC2)CCO)C=CC1Cl
NFEQUCGNNCYRCD-ZDUSSCGKNA-N,68653619,6530,A,6.60206,pubchem,727358,9606,SLC6A2,4059,ClC=1C=C([C@@]2(CCCNC2)CCO)C=CC1Cl
OTTUCFBNHXCUBH-UHFFFAOYNA-N,44133851,6530,A,6.27084,pubchem,458475,9606,SLC6A2,4059,FC=1C(OC2=NC=CC=C2C3CCNCC3)=CC=CC1
OTPPJICEBWOCKD-UHFFFAOYNA-N,CHEMBL29835,6530,A,6.37,chembl20,193312,9606,SLC6A2,4059,N1(C=CC2=C1C=CC=C2)N(C=3C=CN=CC3)CCC
MJJDYOLPMGIWND-UHFFFAOYNA-N,65650,6530,A,5.85387,pubchem,445757,9606,SLC6A2,4059,O(C1CCNCC1)CC2=CC=3C(C=C2)=CC=CC3
MKIMQSUJTXVNED-UHFFFAOYNA-N,CHEMBL1645596,6530,A,5.79,chembl20,698905,9606,SLC6A2,4059,C=1C(=C(OC2=CC=CC=C2)C=CC1)OC3CNC3
PREYWAJYVTVVPE-UHFFFAOYNA-N,3029724,6530,A,6.4318,pubchem,459712,9606,SLC6A2,4059,ClC=1C=C(C(=O)C(NC(C)(C)C)CCC)C=CC1
PYFKFKATCMXREA-UHFFFAOYNA-N,CHEMBL232675,6530,N,3.95,chembl20,444198,9606,SLC6A2,4059,C=1CCC(C(OC)=O)C1C=2C=CC(=CC2)N(=O)=O
PUCWXLYHLYMUCG-UHFFFAOYNA-N,53321081,6530,A,7.21467,pubchem,578387,9606,SLC6A2,4059,FC=1C=C(C2(CCCCC2)CN(C)C)C=CC1F
PRXDEVKRRDTKHX-UHFFFAOYNA-N,CHEMBL207719,6530,A,7.11,chembl20,355136,9606,SLC6A2,4059,C1(CN(CC(C)C)C2CCNCC2)=CC=C(F)C=C1
RAHKQMUBMIJUFG-UHFFFAOYNA-N,11220599,6530,A,7.08092,pubchem,261029,9606,SLC6A2,4059,BrC=1C=CC(C(=O)C(N2CCCC2)CCC)=CC1
QXYYDFAFOMWDHD-UHFFFAOYNA-N,CHEMBL395649,6530,N,3.3,chembl20,444201,9606,SLC6A2,4059,C1CCC(C2=CC=C(C=C2)O)=C(C(OC)=O)C1
RDMQEUVAYUEIPG-UHFFFAOYNA-N,CHEMBL401069,6530,N,4.59,chembl20,457757,9606,SLC6A2,4059,C=1C=C(Cl)C(Cl)=CC1C2=CCCC2C(=O)OC(C)C
RBKZPZVPVZNIMS-UHFFFAOYNA-N,CHEMBL154541,6530,A,6.6,chembl20,193312,9606,SLC6A2,4059,N1(C=CC=2C1=CC=CC2)N(C=3C=CN=CC3)CC
QXBWECFEEZMKTN-UHFFFAOYNA-N,11152502,6530,A,7.33255,pubchem,261029,9606,SLC6A2,4059,IC=1C=CC(C(=O)C(N2CCCC2)CCC)=CC1
PNEAEOHMGHCGPC-UHFFFAOYNA-N,CHEMBL463389,6530,A,7.15,chembl20,493416,9606,SLC6A2,4059,C=1(C=C2C=CNC2=CC1)C3(CCNC3)CCC
PJJNUMKZYDTVRG-UHFFFAOYNA-N,4476323,6530,N,,pubchem,764939,9606,SLC6A2,4059,O=C(CC=1C=CC(O)=CC1)C(=O)CC2=CC=CC=C2
PMLBVCPRUZMORG-JTQLQIEINA-N,CHEMBL2321999,6530,A,7.77,chembl20,939924,9606,SLC6A2,4059,C1[C@@H](CNCC=C1)C2=CC(=C(C=C2)Cl)Cl
PMLBVCPRUZMORG-SNVBAGLBNA-N,CHEMBL2322000,6530,A,7.62,chembl20,939924,9606,SLC6A2,4059,C1[C@H](CNCC=C1)C2=CC(=C(C=C2)Cl)Cl
PPQUPQGZDGZYJI-UHFFFAOYNA-N,22615724,6530,A,7.08092,pubchem,438210,9606,SLC6A2,4059,O(C=1C(N2CCNCC2)=CC=CC1)CC3=CC=CC=C3
QLXIMJBRAWACSR-UHFFFAOYNA-N,CHEMBL511163,6530,A,5.47,chembl20,541290,9606,SLC6A2,4059,C=1C=CC(=C2C1C=CC=C2)CCC3OC(CC3)CN
RPHSTODYKZLNFU-UHFFFAOYNA-N,CHEMBL566618,6530,A,6.66,chembl20,595700,9606,SLC6A2,4059,C1=CC(=CC(=C1)Cl)C(=O)C(NC2CCCC2)C
RKSQWOFHHQDKBN-UHFFFAOYNA-N,CHEMBL249214,6530,A,5.05,chembl20,457757,9606,SLC6A2,4059,C=1C=C(Cl)C(Cl)=CC1C2=CCCC2C(=O)OCCO
SAARGPSTPXUSIL-UHFFFAOYNA-N,53319784,6530,A,6.63451,pubchem,578387,9606,SLC6A2,4059,NCC1(CCCCC1)C2=CC=3C(C=C2)=CC=CC3
RWBVHQFWUOOCRT-UHFFFAOYNA-N,CHEMBL245061,6530,N,4.96,chembl20,457757,9606,SLC6A2,4059,C=1CCC(C(OC)=O)C1C=2C=CC(=C(Cl)C2)Cl
QQKNLGCYRCQFQP-UHFFFAOYNA-N,53323761,6530,A,6.9431,pubchem,578387,9606,SLC6A2,4059,ClC=1C=C(C2(CCCCC2)CN3CCCCC3)C=CC1Cl
RRFLDGUEDAERPR-UHFFFAOYNA-N,CHEMBL2113217,6530,A,6.46,chembl20,334929,9606,SLC6A2,4059,C1CN(CC1)C(C(=O)C=2C=CC(=CC2)C)CC#C
SPUPMMOBNUTZEB-UHFFFAOYNA-N,9838051,6530,A,7.91009,pubchem,717270,9606,SLC6A2,4059,FC=1C=C(C2CN(CC=3C2=CC=CC3)C)C=CC1F
VIWKHXNVEIOPSC-UHFFFAOYNA-N,45141808,6530,A,6.14388,pubchem,459712,9606,SLC6A2,4059,O=C(C(N1CCCCC1)C)C2=CC(OC)=CC=C2
TUZLHPUVXHTPCQ-UHFFFAOYNA-N,CHEMBL457968,6530,A,6.43,chembl20,541290,9606,SLC6A2,4059,C=1(C=CC(CCC2CCC(O2)CCN)=CC1C)F
SWUVZKWCOBGPTH-UHFFFAOYNA-N,CHEMBL201960,6530,A,7.55,chembl20,334929,9606,SLC6A2,4059,C(C(N1CCCC1)CCC)(C=2C=CC(=CC2)C)=O
SSUIQPFKMQJHGV-UHFFFAOYNA-N,CHEMBL218848,6530,A,7.29,chembl20,423472,9606,SLC6A2,4059,C(C1=CC=C(C=C1)Cl)(C(C)C)C2CCCCN2
SRKHUCZOFIQCSE-UHFFFAOYNA-N,CHEMBL1095525,6530,A,7,chembl20,632360,9606,SLC6A2,4059,S1C(=CC(C(CN2CCNCC2)C3(CCCCC3)O)=C1)Cl
SMIBSYJYIPYGBA-UHFFFAOYNA-N,44411257,6530,A,8.08092,pubchem,264863,9606,SLC6A2,4059,FC(F)(F)C=1C(CN(C2CCNCC2)CCOC)=CC=CC1
VWOHRXMXNABMIC-UHFFFAOYNA-N,CHEMBL1645611,6530,A,5.87,chembl20,698905,9606,SLC6A2,4059,C=1C(=C(OC2=CC=CC=C2F)C=CC1)OC3CCNC3
UIVAIANIXTWVHO-UHFFFAOYNA-N,CHEMBL2206523,6530,A,7.55,chembl20,885013,9606,SLC6A2,4059,C1=CC(=CC=C1Cl)C2C3=C(CN(C2)C)C=CC=C3
UFFRBOMGNQGCAY-UHFFFAOYNA-N,21365270,6530,A,7.29243,pubchem,578387,9606,SLC6A2,4059,ClC1=CC=C(C2(CCCCC2)CN(C)C)C=C1
UDGISDAHRCDXMV-UHFFFAOYNA-N,CHEMBL599028,6530,A,6.87,chembl20,610770,9606,SLC6A2,4059,C1=CC(=CC(=C1)F)C(=O)C(N2CCCCC2)C
SXCVOEWVYRDQSX-UHFFFAOYNA-N,CHEMBL403071,6530,A,7.66,chembl20,463818,9606,SLC6A2,4059,C=1C=C(C(OC2=CC=C(C=C2C)Cl)=CC1)CNC
SVFXPTLYMIXFRX-UHFFFAOYNA-N,3703,6530,A,8.80134,pubchem,613077,9606,SLC6A2,4059,ClC=1C=C(C2CC(NC)C=3C2=CC=CC3)C=CC1Cl
SYLMRMITUMFBTA-UHFFFAOYNA-N,CHEMBL574348,6530,A,5.77,chembl20,589383,9606,SLC6A2,4059,C=1C(C2CCNCC2)=C(COC3=CC=CC=C3)C=CC1
TVYLLZQTGLZFBW-UHFFFAOYNA-N,5523,6530,A,6.10237,pubchem,260241,9606,SLC6A2,4059,OC1(C(CCCC1)CN(C)C)C2=CC(OC)=CC=C2
TYVFKNAUSZXXJC-UHFFFAOYNA-N,CHEMBL493040,6530,A,6.7,chembl20,487517,9606,SLC6A2,4059,C=1C=C(C(CC2=CC=C(C(=C2)Cl)Cl)=CC1)CNC
TZRAZPTWNAPWGU-UHFFFAOYNA-N,CHEMBL578815,6530,A,5.35,chembl20,595697,9606,SLC6A2,4059,C1=CC(=CC(=C1)Cl)C(C(N(CC)CC)C)=O
TVEJRNDJZBJGNP-UHFFFAOYNA-N,11450294,6530,A,6.14267,pubchem,481497,9606,SLC6A2,4059,ClC=1SC=CC1C(C2(O)CCCCC2)CN3CCNCC3
VAXCWNURWRJNKL-UHFFFAOYNA-N,53322398,6530,A,7.4437,pubchem,578387,9606,SLC6A2,4059,ClC=1C=C(C2(CNC3CC3)CCCCC2)C=CC1Cl
VAXHGPCUAFNAQS-UHFFFAOYNA-N,CHEMBL573532,6530,A,6.26,chembl20,589383,9606,SLC6A2,4059,C=1C(=C(C=CC1)OC=2C=CC=CC2)N3CCNCC3
VBQDZZHUUPHQGQ-UHFFFAOYNA-N,CHEMBL566050,6530,A,7.37,chembl20,595700,9606,SLC6A2,4059,C1=CC(=CC(=C1Cl)Cl)C(C(NC(C)(C)C)CCC)=O
VLLKJTHFWNJPCE-UHFFFAOYNA-N,45141381,6530,A,5.06048,pubchem,459712,9606,SLC6A2,4059,O=C(C(NC1CCCC1)C)C2=CC(=CC=C2)C
VMEDIUSDIYRUSA-UHFFFAOYNA-N,CHEMBL589494,6530,A,6.24,chembl20,610770,9606,SLC6A2,4059,C1=CC(=CC(=C1)C)C(=O)C(N2CCCCC2)C
SIFVHGKZPNIKBO-UHFFFAOYNA-N,11335494,6530,A,7.6038,pubchem,261029,9606,SLC6A2,4059,ClC=1C=C(C(=O)C(N2CCCC2)CC=C)C=CC1Cl
USGRALLMTYXJMV-UHFFFAOYNA-N,CHEMBL219649,6530,A,8.41,chembl20,423471,9606,SLC6A2,4059,C1CCCC(N1)C(C2=CC(=C(C=C2)Cl)Cl)CCC
USOGSVQPPWDNQD-UHFFFAOYNA-N,CHEMBL190700,6530,A,8.31,chembl20,303772,9606,SLC6A2,4059,S(C=1C(CN(C)C)=CC=CC1)C=2C(N)=CC=CC2
UTCDMUIKHGVBIM-UHFFFAOYNA-N,CHEMBL207915,6530,A,6.84,chembl20,355136,9606,SLC6A2,4059,C1(CN(CC(C)C)C2CCNCC2)=CC=CC=C1OC
XIVFNOGFYONSDE-UHFFFAOYNA-N,11346324,6530,A,6.35129,pubchem,239678,9606,SLC6A2,4059,S(C=1C(CNC)=CC=CC1)C=2C(N)=CC(CC)=CC2
XJJHPGZYVOFINN-UHFFFAOYNA-N,CHEMBL573769,6530,A,7.12,chembl20,589383,9606,SLC6A2,4059,C=1C(C2CCNCC2)=C(OCC3=CC=CC=C3)C=CC1
XENSJUHNMOKFGM-UHFFFAOYNA-N,44511399,6530,A,7.16115,pubchem,504078,9606,SLC6A2,4059,ClC=1C=C(C(N2N=CN=N2)CCNC)C=CC1Cl
XEWUKTSZOJWBEW-UHFFFAOYNA-N,44414748,6530,A,6.92082,pubchem,268715,9606,SLC6A2,4059,ClC=1C(CC(N2CCNCC2)C=3SC=NC3)=CC=CC1
WDLBUKLHPSKQTF-UHFFFAOYNA-N,13718753,6530,A,5.4318,pubchem,321308,9606,SLC6A2,4059,O=C(N1CCCC1)C2(C(C2)CN)C3=CC=CC=C3
WDLBUKLHPSKQTF-WUJWULDRNA-N,CHEMBL256447,6530,A,5.43,chembl20,469334,9606,SLC6A2,4059,N1(C(C2(C3=CC=CC=C3)CC2CN)=O)CCCC1
XQUUVZDIAMCEHA-UHFFFAOYNA-N,53322410,6530,A,6.46092,pubchem,578387,9606,SLC6A2,4059,N(CC1(CCCCC1)C2=CC=CC=C2)(C)C
XWGDWRZGNMYDDL-UHFFFAOYNA-N,44449237,6530,A,7.07058,pubchem,331703,9606,SLC6A2,4059,BrC1=C(OC=2C(CNC)=CN=CC2)C=CC(Cl)=C1
XWHBDOLRNWCIGO-UHFFFAOYNA-N,CHEMBL1683897,6530,A,5.24,chembl20,726927,9606,SLC6A2,4059,C1CCCCC1(C=2C=CC=C3C2C=CC=C3)CN
YEIRDCHLYKWPAP-UHFFFAOYNA-N,CHEMBL257592,6530,A,7.07,chembl20,479729,9606,SLC6A2,4059,N1=CC(=C(OC2=CC=C(C=C2CC)Cl)C=C1)CNC
YEMZPAKBIRTBDG-UHFFFAOYNA-N,CHEMBL1683893,6530,A,6.84,chembl20,726927,9606,SLC6A2,4059,C1CCCCC1(C2=CC=CC(=C2)F)CN(C)C
YFXZWVUZIPQSKX-YAQRNVERNA-N,CHEMBL154488,6530,A,5.6,chembl20,193312,9606,SLC6A2,4059,N1(C=CC=2C1=CC=CC2)NC=3C=CN=CC3
YDIIDRWHPFMLGR-UHFFFAOYNA-N,11148955,6530,A,7.25181,pubchem,261029,9606,SLC6A2,4059,O=C(C(N1CCCC1)CCC)C=2C=CC=CC2
WEMUITQZWVBMLV-UHFFFAOYNA-N,CHEMBL346142,6530,A,5.85,chembl20,193312,9606,SLC6A2,4059,N1(N=CC=2C1=CC=CC2)N(C=3C=CN=CC3)CCC
WLIGTTARDYGFBV-UHFFFAOYNA-N,CHEMBL574127,6530,A,6.74,chembl20,589383,9606,SLC6A2,4059,C=1C(N2CCNCC2)=C(COC3=CC=CC=C3)C=CC1
WSLDIWPVDFGUNH-UHFFFAOYNA-N,CHEMBL576622,6530,A,6.4,chembl20,595700,9606,SLC6A2,4059,C1=CC(=CC(=C1)Cl)C(=O)C(NC(C)(C)C)CCCC
WQBHQWJJWWMKPS-UHFFFAOYNA-N,CHEMBL1683898,6530,A,5.5,chembl20,726927,9606,SLC6A2,4059,C1CCCCC1(C2=C3C(=CC=C2)C=CC=C3)CNC
XCHIECWEKDGHNL-UHFFFAOYNA-N,11311204,6530,A,7.06198,pubchem,261029,9606,SLC6A2,4059,O=C(C(N1CCCC1)CCC)C2=CC=C(O)C=C2
WYCWVUGQDBCHEF-UHFFFAOYNA-N,19926671,6530,A,6.74473,pubchem,339488,9606,SLC6A2,4059,ClC1=CC=C(OC=2C(CN(C)C)=CC=CC2)C=C1
WWTGDTLFSFRIFW-UHFFFAOYNA-N,CHEMBL1645597,6530,A,6.28,chembl20,698905,9606,SLC6A2,4059,C=1C(=C(C=CC1)OC2=CC=CC=C2F)OC3CNC3
WWUXHADAODEZLF-UHFFFAOYNA-N,53317146,6530,A,5.00043,pubchem,578387,9606,SLC6A2,4059,ClC=1C=C(C2(CCCCC2)CN(C)C)C=CC1
WVZMHYCNWMCWBJ-UHFFFAOYNA-N,CHEMBL1224089,6530,A,8.1,chembl20,652283,9606,SLC6A2,4059,C1CCC(CCC)(C(=O)C2=CC=C(C(=C2)Cl)N)N1
XAXLSVQFDZVYNG-UHFFFAOYNA-N,CHEMBL1684042,6530,A,6.77,chembl20,726960,9606,SLC6A2,4059,C1(C2=CC=C(C(=C2)Cl)Cl)(C(N)C)CCCCC1
YOVGBLUPSNTJCU-UHFFFAOYNA-N,53323762,6530,A,6.10237,pubchem,578387,9606,SLC6A2,4059,ClC=1C=C(C2(CCCCC2)CN3CCOCC3)C=CC1Cl
YLXYBUKJCSLYGB-UHFFFAOYNA-N,CHEMBL398009,6530,N,4.7,chembl20,444201,9606,SLC6A2,4059,C1CC(C(C=2C=CC(=CC2)Cl)=CCC1)C(OC)=O
